,Unnamed: 0,activity_name,description,url,image,available_days,available_times,latitude,longitude,address,price,currency,category,week,destination,hours_min,hours_max
924,10,Free tour por los alrededores de la Torre Eiffel y el Arco del Triunfo,¿Estáis en París y no conocéis la Torre Eiffel y el Arco del Triunfo? En este free tour pasearemos por sus alrededores y por los elegantes Campos Elíseos.,www.civitatis.com/es/paris/free-tour-torre-eiffel/,www.civitatis.com/f/francia/paris/free-tour-torre-eiffel-list.jpg,"['24', '23', '22', '21', '19', '20']","[['11:00', '15:30'], ['11:00', '15:30'], ['11:00', '15:30'], ['11:00', '15:30'], ['11:00', '15:30'], ['11:00', '15:30']]",48.87335265557924,2.2974675005458094,"Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",3.0,EUR,Español,3,paris,2880.0,2.5
925,11,Entradas para el Cabaret Paradis Latin,Reservando estas entradas para el Paradis Latin disfrutaréis de un inolvidable espectáculo en uno de los cabarets más famosos de París. ¡No os lo podéis perder!,www.civitatis.com/es/paris/cabaret-paradis-latin/,www.civitatis.com/f/francia/paris/cabaret-paradis-latin-list.jpg,"['22', '21', '20', '24']","[['19:30', '21:00'], ['19:30', '21:00'], ['19:30'], ['19:30', '21:00']]",48.847991,2.352856,"Christian Gilles, Rue du Cardinal Lemoine, Quartier Saint-Victor, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",20.0,EUR,Espectáculos,3,paris,3.0,3.0
926,12,Entrada a la Torre Montparnasse,Con esta entrada a la Torre Montparnasse podréis disfrutar de una vista de 360 grados de París. ¡Contemplaréis la capital francesa desde 200 metros de altitud!,www.civitatis.com/es/paris/entrada-torre-montparnasse/,www.civitatis.com/f/francia/paris/entrada-torre-montparnasse-list.jpg,"['22', '19', '24', '23', '21', '20']","[[], [], [], [], [], []]",48.842151,2.3197951,"Pacifica, 8, Boulevard de Vaugirard, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",4.0,EUR,,3,paris,,
927,13,Crucero por el Sena desde la Torre Eiffel con comida,En este crucero por el Sena saliendo desde la Torre Eiffel veréis París desde una perspectiva única y disfrutaréis de la exquisita gastronomía francesa.,www.civitatis.com/es/paris/crucero-sena-torre-eiffel-comida/,www.civitatis.com/f/francia/paris/crucero-sena-torre-eiffel-comida-list.jpg,"['19', '24', '20', '22', '21', '23']","[['12:45'], ['12:45'], ['12:45'], ['12:45'], ['12:45'], ['12:45']]",48.860385,2.293544,"Bateaux Parisiens, Port de la Bourdonnais, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",15.0,EUR,Paseos en barco,3,paris,2.0,2.0
928,14,Entrada al Museo de Orsay,Comprando la entrada al Museo de Orsay tendréis la oportunidad de ver algunas de las pinturas impresionistas más famosas del mundo. ¡Un plan perfecto en París!,www.civitatis.com/es/paris/entrada-museo-orsay/,www.civitatis.com/f/francia/paris/entrada-museo-orsay-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.85990493,2.326518467,"Musée d'Orsay, 1, Rue de la Légion d'Honneur, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",0.5,EUR,,3,paris,,
929,15,Entrada al Museo de l'Armée,"Con esta entrada al Museo de l'Armée, el Museo del Ejército, visitaréis el gran complejo del Hôtel National des Invalides, que alberga la tumba de Napoléon I.",www.civitatis.com/es/paris/entrada-museo-armee/,www.civitatis.com/f/francia/paris/entrada-museo-armee-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.858032,2.312858,"Quartier des Invalides, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",5.5,EUR,,3,paris,,
930,16,Barco turístico de París Batobus,"Navegando por el río Sena en el Batobus, el barco turístico de París, podréis subir y bajar tantas veces como queráis durante 24 o 48 horas. ¡Imprescindible!",www.civitatis.com/es/paris/barco-turistico-paris/,www.civitatis.com/f/francia/paris/barco-turistico-paris-list.jpg,"['22', '23', '24', '21', '19', '20']","[['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00'], ['10:00']]",0.0,0.0,,4.59,EUR,Paseos en barco,3,paris,24.0,48.0
931,17,Sesión fotográfica privada en el exterior de la Torre Eiffel,"Si queréis llevaros un recuerdo único de París, esta sesión fotográfica privada en el exterior de la Torre Eiffel es perfecta. ¡Captaremos las mejores poses!",www.civitatis.com/es/paris/sesion-fotografica-privada-torre-eiffel/,www.civitatis.com/f/francia/paris/sesion-fotografica-privada-torre-eiffel-list.jpg,"['24', '19', '20', '22', '23', '21']","[[], [], [], [], [], []]",48.8552081,2.2848093,"Voie Georges Pompidou, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France",17.0,EUR,Inglés,3,paris,360.0,0.75
932,18,"Comida en Madame Brasserie, el restaurante de la Torre Eiffel",Con una comida en Madame Brasserie disfrutaréis de un exquisito menú en el restaurante de la primera planta de la Torre Eiffel. ¡Tendréis París a vuestros pies!,www.civitatis.com/es/paris/comida-restaurante-torre-eiffel/,www.civitatis.com/f/francia/paris/comida-restaurante-torre-eiffel-list.jpg,"['21', '23', '20', '19', '24', '22']","[['12:00', '13:30'], ['12:00'], ['12:00', '13:30'], ['12:00', '13:30'], ['12:00', '13:30'], ['12:00', '13:30']]",48.858537,2.293964,"Tour Eiffel, Quai Jacques Chirac, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",5.91,EUR,Gastronomía y enoturismo,3,paris,361.0,2.0
933,19,Cena con espectáculo de ópera en Bel Canto,¿Buscando planes diferentes en París? En esta cena con espectáculo de ópera en Bel Canto os deleitaréis con un rico menú mientras disfrutáis de arias de ópera.,www.civitatis.com/es/paris/cena-espectaculo-opera-bel-canto/,www.civitatis.com/f/francia/paris/cena-espectaculo-opera-bel-canto-list.jpg,"['22', '20', '21']","[['19:30', '19:45', '20:00', '20:15', '20:30'], ['19:30', '19:45', '20:00', '20:15', '20:30'], ['19:30', '19:45', '20:00', '20:15', '20:30']]",48.854685,2.354327,"74, Quai de l'Hôtel de Ville, Quartier Saint-Gervais, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",19.6,EUR,Gastronomía y enoturismo,3,paris,4.0,4.0
934,20,Visita guiada por el Museo de Orsay,En esta visita guiada por el Museo de Orsay veremos la mayor colección mundial de cuadros impresionistas. ¡Todo un paraíso para los amantes del arte!,www.civitatis.com/es/paris/visita-guiada-museo-orsay/,www.civitatis.com/f/francia/paris/visita-guiada-museo-orsay-list.jpg,"['23', '21', '22']","[['9:30', '12:30'], ['12:30'], ['12:30']]",48.860507,2.325447,"Esplanade Valéry Giscard d'Estaing, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",20.25,EUR,Español,3,paris,2.0,2.0
935,21,Entrada para el Centro Pompidou,"Con esta entrada os adentraréis en la vanguardista arquitectura del Centro Pompidou, uno de los museos de arte moderno y contemporáneo más destacados de París.",www.civitatis.com/es/paris/entrada-centro-pompidou/,www.civitatis.com/f/francia/paris/entrada-centro-pompidou-list.jpg,"['21', '22', '24', '23', '20']","[['11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00', '19:30'], ['11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00', '19:30'], ['11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00', '19:30'], ['11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00', '19:30'], ['11:00', '12:00', '13:00', '14:00', '15:00', '16:00', '17:00', '18:00', '19:00', '19:30']]",48.86079,2.351805,"Place Georges Pompidou, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",3.1,EUR,,3,paris,,
936,22,Free tour por Le Marais y la Bastilla,"¿Conocéis el París medieval y la Bastilla? Para descubrirlo, podéis hacer este free tour por Le Marais, uno de los barrios más pintorescos de la capital gala.",www.civitatis.com/es/paris/free-tour-marais-bastilla/,www.civitatis.com/f/francia/paris/free-tour-marais-bastilla-list.jpg,"['20', '23', '21', '19', '22', '24']","[['16:30', '11:00'], ['11:00'], ['16:30', '11:00'], ['11:00'], ['11:00'], ['11:00']]",48.8545738481987,2.355386820897678,"60, Rue de l'Hôtel de Ville, Quartier Saint-Gervais, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",2.0,EUR,Español,3,paris,2.0,2.0
937,23,Autobús entre los aeropuertos de Orly o Charles de Gaulle y Disneyland® París,Este servicio de traslado en autobús os permitirá desplazaros cómodamente entre el aeropuerto de Orly o de Charles de Gaulle y los parques de Disneyland® París.,www.civitatis.com/es/paris/autobus-aeropuerto-disneyland/,www.civitatis.com/f/francia/paris/autobus-aeropuerto-disneyland-list.jpg,"['22', '21', '23', '24', '19', '20']","[[], [], [], [], [], []]",0.0,0.0,,3.12,EUR,Transporte y traslados,3,paris,1.0,1.0
938,24,Tour por el exterior de la catedral de Notre Dame + Entrada a la cripta,"En este tour por el exterior de la catedral de Notre Dame, conoceréis la historia de uno de los monumentos más importantes de París. ¡Imprescindible!",www.civitatis.com/es/paris/tour-notre-dame-cripta/,www.civitatis.com/f/francia/paris/tour-notre-dame-cripta-list.jpg,"['23', '19']","[['14:30'], ['14:30']]",48.8533421443481,2.34827821344821,"Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",11.5,EUR,Español,3,paris,2.0,2.0
939,25,Paseo en barco con comida,"Si buscáis la forma ideal de aprovechar el día en París, este paseo en barco por el Sena con comida es ideal. Disfrutaréis a bordo de un menú de 3 platos.",www.civitatis.com/es/paris/paseo-barco-comida/,www.civitatis.com/f/francia/paris/paseo-barco-comida-list.jpg,"['19', '24', '22', '20', '23', '21']","[['12:30'], ['12:30'], ['12:30'], ['12:30'], ['12:30'], ['12:30']]",48.860775,2.326453,"Musée d'Orsay, Promenade Édouard Glissant, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",17.0,EUR,Paseos en barco,3,paris,1.5,1.5
940,26,Tour por el Estadio de Francia,"Con este tour por el Estadio de Francia conoceremos todos los rincones de este icono de París situado en Saint-Denis, en la periferia de la ciudad.",www.civitatis.com/es/paris/tour-estadio-francia/,www.civitatis.com/f/francia/paris/tour-estadio-francia-list.jpg,"['24', '23', '20']","[['11:30', '14:30'], ['11:30', '14:30'], ['14:30']]",48.925539,2.362054,"Franc-Moisin - Bel-Air - Stade de France, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93200, France",4.0,EUR,Inglés,3,paris,1.5,1.5
941,27,Autobús gastronómico de París,"Recorred el centro de París a bordo del Bustronome, un lujoso autobús gastronómico en el que podrás disfrutar de una deliciosa comida o cena francesa.",www.civitatis.com/es/paris/autobus-gastronomico-paris/,www.civitatis.com/f/francia/paris/autobus-gastronomico-paris-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.872713,2.294035,"Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75116, France",10.5,EUR,Gastronomía y enoturismo,3,paris,48.0,3.0
942,28,Entrada al cabaret Crazy Horse,Con esta entrada al Crazy Horse disfrutaréis de un inolvidable espectáculo en uno de los cabarets más famosos y glamurosos de París. ¡Os sorprenderá!,www.civitatis.com/es/paris/entrada-cabaret-crazy-horse/,www.civitatis.com/f/francia/paris/entrada-cabaret-crazy-horse-list.jpg,"['19', '21', '20', '24']","[[], [], [], []]",48.865894,2.301568,"Parc de stationnement Alma George V, Avenue George V, Quartier des Champs-Élysées, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",23.8,EUR,Espectáculos,3,paris,1.5,1.5
943,29,Excursión a las playas del Desembarco de Normandía,"Descubrid los escenarios de la Segunda Guerra Mundial donde tuvo lugar el Desembarco de Normandía, una jornada histórica en el desarrollo de la contienda.",www.civitatis.com/es/paris/excursion-playas-desembarco-normandia/,www.civitatis.com/f/francia/paris/excursion-playas-desembarco-normandia-list.jpg,"['23', '19']","[['7:00'], ['7:00']]",48.8558546,2.292827,"30, Rue Jean Rey, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",37.0,EUR,Inglés,3,paris,14.0,14.0
944,30,Free tour de Emily en París,"En este free tour de Emily en París veremos los escenarios de rodaje de esta popular serie de Netflix, como el restaurante de Gabriel o las oficinas de Savoir.",www.civitatis.com/es/paris/free-tour-emily-paris/,www.civitatis.com/f/francia/paris/free-tour-emily-paris-list.jpg,['22'],[['10:30']],48.8467396,2.3448845,"Université Paris II Panthéon-Assas, 12, Place du Panthéon, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",2.0,EUR,Español,3,paris,2.5,2.5
945,31,Concierto de música clásica en la Madeleine,"En esta actividad disfrutaréis de un concierto de música clásica en la iglesia de la Madeleine, uno de los templos neoclásicos más famosos del centro de París.",www.civitatis.com/es/paris/concierto-musica-clasica-iglesia-paris/,www.civitatis.com/f/francia/paris/concierto-musica-clasica-iglesia-paris-list.jpg,['23'],[['20:45']],48.869462,2.324014,"Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",6.0,EUR,Espectáculos,3,paris,1.3333333333333333,1.3333333333333333
946,32,Entrada a los apartamentos del Intendente del Hôtel de la Marine,Con esta entrada al Hôtel de la Marine visitaréis un emblemático palacio del siglo XVIII situado en la céntrica plaza de la Concordia de París. ¡Os sorprenderá!,www.civitatis.com/es/paris/entrada-hotel-marine/,www.civitatis.com/f/francia/paris/entrada-hotel-marine-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.866364,2.323353,"Place de la Concorde, Voie Georges-Pompidou, Quartier des Champs-Élysées, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",4.4,EUR,Español,3,paris,1.25,1.25
947,33,Tour panorámico en el autobús sostenible Tootbus,En este tour panorámico por París en el autobús sostenible Tootbus recorreréis la ciudad en un vehículo ecológico. Podréis subir y bajar en cualquier parada.,www.civitatis.com/es/paris/tour-autobus-sostenible-tootbus/,www.civitatis.com/f/francia/paris/tour-autobus-sostenible-tootbus-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,13.39,EUR,Español,3,paris,24.0,72.0
948,34,Entrada al Museo Rodin,"Con esta entrada al Museo Rodin de París podréis ver El pensador, El beso y otras icónicas esculturas situadas en el Hôtel Biron y sus preciosos jardines.",www.civitatis.com/es/paris/entrada-museo-rodin/,www.civitatis.com/f/francia/paris/entrada-museo-rodin-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.855565,2.315914,"Musée Rodin, 77, Rue de Varenne, Quartier des Invalides, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",4.2,EUR,Entradas,3,paris,1.5,1.5
949,35,Entrada al Museo de Cera Grévin de París,"En el Museo Grévin de París te esperan las figuras de cera de Kylian Mbappé, Emmanuel Macron, Jean-Paul Gaultier y otros célebres personajes mundiales.",www.civitatis.com/es/paris/entrada-museo-cera-grevin/,www.civitatis.com/f/francia/paris/entrada-museo-cera-grevin-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.871759,2.342142,"Kilo Shop, 10, Boulevard Montmartre, Quartier du Faubourg-Montmartre, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",5.3,EUR,,3,paris,,
950,36,Free tour por el París revolucionario,En este free tour por el París revolucionario descubriremos aquellos lugares de la capital gala que están vinculados a la Revolución Francesa de 1789.,www.civitatis.com/es/paris/free-tour-revolucion-francesa-napoleon/,www.civitatis.com/f/francia/paris/free-tour-revolucion-francesa-napoleon-list.jpg,"['19', '23', '21']","[['15:30'], ['15:30'], ['15:30']]",48.86331767194068,2.3363227292836584,"Place Colette, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",2.5,EUR,Español,3,paris,2.5,2.5
951,37,Go City Paris Pass,"La tarjeta Go City Paris Pass os da acceso a más de 70 atracciones de París, incluyendo Versalles, el Museo del Louvre, un crucero por el Sena o la Torre Eiffel",www.civitatis.com/es/paris/paris-pass/,www.civitatis.com/f/francia/paris/paris-pass-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.865247,2.334565,"9, Avenue de l'Opéra, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",35.79,EUR,Entradas,3,paris,48.0,144.0
952,38,Entrada a un desfile de moda en las Galerías Lafayette,París es uno de los grandes paraísos de la moda. En esta experiencia podréis asistir a un desfile de moda en las Galerías Lafayette. ¡Será un momento único!,www.civitatis.com/es/paris/entrada-desfile-moda-galerias-lafayette/,www.civitatis.com/f/francia/paris/entrada-desfile-moda-galerias-lafayette-list.jpg,['22'],[['15:00']],48.87369745,2.332085724,"Galeries Lafayette, 40, Boulevard Haussmann, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",3.6,EUR,Experiencias únicas,3,paris,0.5,0.5
953,39,Taller de colonias Fragonard,En este taller de colonias en París os enseñaremos a elaborar vuestra propia Eau de Toilette siguiendo las técnicas de los expertos de Fragonard.,www.civitatis.com/es/paris/taller-creacion-perfume/,www.civitatis.com/f/francia/paris/taller-creacion-perfume-list.jpg,"['22', '20']","[['10:40'], ['10:40']]",48.871592,2.330389,"9, Rue Scribe, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",5.8,EUR,Español,3,paris,0.75,0.75
954,40,Concierto de música clásica en Saint-Germain-des-Prés,"En esta actividad disfrutaréis de la mejor música clásica en un concierto en la iglesia de Saint-Germain-des-Prés, en pleno centro de París. ¡Imprescindible!",www.civitatis.com/es/paris/concierto-saint-germain-pres/,www.civitatis.com/f/francia/paris/concierto-saint-germain-pres-list.jpg,['20'],[['20:45']],48.854089,2.333704,"Église Saint-Germain des Prés, 3, Place Saint-Germain des Prés, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",6.0,EUR,Espectáculos,3,paris,1.3333333333333333,1.3333333333333333
955,41,Tour por el cementerio Père Lachaise,"El tour por el cementerio Père Lachaise, lugar de descanso de personajes como Oscar Wilde o Edith Piaf, os mostrará el camposanto más visitado del mundo.",www.civitatis.com/es/paris/tour-cementerio-pere-lachaise/,www.civitatis.com/f/francia/paris/tour-cementerio-pere-lachaise-list.jpg,"['23', '21', '22', '24']","[['13:00'], ['13:00'], ['13:00'], ['13:00']]",48.8584906,2.3899716,"Boulevard de Charonne, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",4.5,EUR,Español,3,paris,2.0,2.0
956,42,¿Escala en París? Tour privado desde el aeropuerto,¿Hacéis escala en París y queréis visitar la ciudad? En esta actividad desde el aeropuerto aprovecharéis para conocer la capital francesa en un tour privado.,www.civitatis.com/es/paris/tour-escala-paris/,www.civitatis.com/f/francia/paris/tour-escala-paris-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,66.0,EUR,Español,3,paris,48.0,5.0
957,43,Entrada a la basílica de Saint-Denis,¿Sabíais que la primera construcción gótica del mundo fue la basílica de Saint-Denis? Conoced este templo de las afueras de París con esta entrada.,www.civitatis.com/es/paris/entrada-basilica-saint-denis/,www.civitatis.com/f/francia/paris/entrada-basilica-saint-denis-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.935714,2.358741,"1, Place Victor Hugo, Grand Centre Ville, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93200, France",4.25,EUR,,3,paris,,
958,44,Visita guiada por el Sacré Coeur,"Esta visita guiada por el Sacré Coeur es sin duda la mejor forma de conocer uno de los templos más icónicos de París, ubicado en la colina de Montmartre.",www.civitatis.com/es/paris/visita-guiada-sacre-coeur/,www.civitatis.com/f/francia/paris/visita-guiada-sacre-coeur-list.jpg,['23'],[['18:15']],48.886213,2.343324,"Parvis du Sacré-Cœur, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",3.0,EUR,Español,3,paris,1.0,1.0
959,45,Tour en bicicleta por París,"En este tour en bicicleta por París descubriremos a golpe de pedal la hermosa capital de Francia, pasando por los lugares más icónicos de la Ciudad de la Luz.",www.civitatis.com/es/paris/tour-bicicleta-paris/,www.civitatis.com/f/francia/paris/tour-bicicleta-paris-list.jpg,['23'],"[['10:15', '14:00']]",48.8713403,2.334001,"4, Rue de la Chaussée-d'Antin, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",7.8,EUR,Español,3,paris,3.0,3.0
960,46,Entrada al Paradox Museum de París,¿Estáis buscando planes diferentes en París? Con esta entrada al Paradox Museum disfrutaréis de increíbles ilusiones ópticas junto a la famosa Ópera Garnier.,www.civitatis.com/es/paris/entrada-paradox-museum/,www.civitatis.com/f/francia/paris/entrada-paradox-museum-list.jpg,"['19', '24', '20', '21', '22', '23']","[[], [], [], [], [], []]",48.871086,2.334597,"36, Boulevard des Italiens, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",5.4,EUR,Entradas,3,paris,1.5,1.5
961,47,Entrada al Museo de la Orangerie,"Con la entrada al Museo de la Orangerie podréis contemplar una excelente colección de pinturas impresionistas, entre las que destacan obras de Monet.",www.civitatis.com/es/paris/entrada-museo-orangerie/,www.civitatis.com/f/francia/paris/entrada-museo-orangerie-list.jpg,"['20', '24', '23', '21', '22']","[[], [], [], [], []]",48.86388193,2.32260212,"Terrasse de l'Orangerie, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",0.5,EUR,,3,paris,,
962,48,Juego de pistas en París: Historia de amor en Montmartre,El juego de pistas en París: Historia de amor en Montmartre es una yincana por el barrio bohemio de la ciudad en la que resolveréis acertijos con una app.,www.civitatis.com/es/paris/juego-pistas-paris-historia-amor-montmartre/,www.civitatis.com/f/francia/paris/juego-pistas-paris-historia-amor-montmartre-list.jpg,"['19', '22', '21', '24', '20', '23']","[['0:00'], ['0:00'], ['0:00'], ['0:00'], ['0:00'], ['0:00']]",48.884131,2.332122,"90, Boulevard de Clichy, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",3.6,EUR,Español,3,paris,1344.0,1.4333333333333333
963,49,Entrada al museo Choco Story de París,Con esta entrada al museo Choco Story de París podréis conocer la historia del cacao visitando una exposición interactiva y haciendo una cata de chocolate.,www.civitatis.com/es/paris/entrada-choco-story-paris/,www.civitatis.com/f/francia/paris/entrada-choco-story-paris-list.jpg,"['21', '20', '19', '22', '23', '24']","[[], [], [], [], [], []]",48.8705899,2.3500828,"Boulevard de Bonne Nouvelle, Quartier de la Porte-Saint-Denis, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France",3.0,EUR,Gastronomía y enoturismo,3,paris,1.5,1.5
964,50,Entrada a la Conciergerie,Con esta entrada a la Conciergerie de París descubriréis la historia de este antiguo palacio real que fue una prisión durante la Revolución Francesa.,www.civitatis.com/es/paris/entrada-conciergerie/,www.civitatis.com/f/francia/paris/entrada-conciergerie-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.855671,2.345556,"Cour du Mai, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",4.9,EUR,,3,paris,,
965,51,Tour en bicicleta por Versalles,Acompañadnos en este tour en bicicleta por Versalles en el que recorreremos sus jardines de forma diferente. Incluye entradas al palacio y tren desde París.,www.civitatis.com/es/paris/tour-bicicleta-versalles/,www.civitatis.com/f/francia/paris/tour-bicicleta-versalles-list.jpg,"['19', '24', '22', '23']","[['9:00'], ['9:00'], ['9:00'], ['9:00']]",48.846188874439,2.277821285728,"Avenue Émile Zola, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",23.8,EUR,Inglés,3,paris,8.5,8.5
966,52,Tour en Citroën DS por París,¿Queréis descubrir la capital francesa de un modo diferente? En este tour en Citroën DS por París recorreremos la ciudad de la luz en un vehículo vintage.,www.civitatis.com/es/paris/tour-citroen-ds/,www.civitatis.com/f/francia/paris/tour-citroen-ds-list.jpg,"['24', '23', '22', '21', '19', '20']","[[], [], [], [], [], []]",0.0,0.0,,28.75,EUR,Inglés,3,paris,24.0,2.0
967,53,Free tour del arte por París,En este free tour de arte caminaremos por los lugares más auténticos de la capital francesa descubriendo las intimidades de la expresión artística parisina.,www.civitatis.com/es/paris/free-tour-arte-paris/,www.civitatis.com/f/francia/paris/free-tour-arte-paris-list.jpg,"['24', '21', '19', '23', '22', '20']","[['12:00'], ['12:00'], ['12:00'], ['12:00'], ['12:00'], ['12:00']]",48.8632276,2.33609873,"Place Colette, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",2.0,EUR,Español,3,paris,2.0,2.0
968,54,Entrada al castillo de Vincennes y su capilla,Con esta entrada al castillo de Vincelles y su capilla descubriréis toda una joya de la Edad Media a la que se puede llegar en metro desde París.,www.civitatis.com/es/paris/entrada-castillo-vincennes/,www.civitatis.com/f/francia/paris/entrada-castillo-vincennes-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.844368,2.436556,"Château de Vincennes, Avenue Carnot, Vignerons, Vincennes, Nogent-sur-Marne, Val-de-Marne, Île-de-France, France métropolitaine, 94300, France",6.25,EUR,,3,paris,,
969,55,Entrada al Ballon de Paris Generali,Con vuestra entrada al Ballon de Paris Generali disfrutaréis de las mejores vistas de la capital francesa desde un globo aerostático anclado junto al río Sena.,www.civitatis.com/es/paris/entrada-ballon-paris-generali/,www.civitatis.com/f/francia/paris/entrada-ballon-paris-generali-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.841497,2.274191,"Ballon Generali de Paris, Quai André Citroën, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",5.0,EUR,Entradas,3,paris,240.0,0.2
970,56,Tour en bicitaxi por París,En este tour en bicitaxi por París recorreremos la capital francesa en un medio de transporte ecológico. ¡La forma más verde de descubrir la ciudad de la luz!,www.civitatis.com/es/paris/tour-bicitaxi-paris/,www.civitatis.com/f/francia/paris/tour-bicitaxi-paris-list.jpg,"['21', '22', '23', '19', '20']","[[], [], [], [], []]",0.0,0.0,,11.25,EUR,Español,3,paris,720.0,1.0
